LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,TPS,RPM,TimingAdv,FuelTrim_Low,FuelTrim_Mid,FuelTrim_High,FuelTrim_InUse,O2FeedbackTrim,CoolantTemp,Battery,Speed,Load1B,KnockSum,CoolantTempScaled,WideBandAF,InjPulseWidth,InjDutyCycle,FuelConsumption,MAP,AirTemp,MAFAirTempScaled,ZTXBoost,ZTXEGT,Baro,AirFlow,AccelEnrich,O2Sensor,TargetIdleRPM,O2Sensor2,Gear,AirVol,JDMMAP,KnockSum3E,ISCSteps,CrankSignalSw,IdlePosSw,PwrSteeringSw,ACSwitch,ACRelaySw,InhibitorSw,AFRMAP,LoadCalc,Load11bit4,ECULoad,InjectorLatency,LoadMUT2Byte,RPMMUT2Byte,AirFlowMUT2Byte,OctaneFlag,EGRTemp,MATScaled,WGDC,LoadError,WGDCCorr,GMMAP,MAPScaled,gmas,LC1WidebandO2,WB02,Alt_Maps,ZTXRPM,ZTXTPS,ZTXUser1,ZTXUser2,ZTXConfig,LC1RPM,LC1Battery,LC1Aux1,LC1Aux2,LC1Aux3,LC1Aux4,LC1Aux5,TestE1,TestE4,KnockVoltage,Knock_72,knock_adc,knock_base,knock_var,knock_change,knock_dynamics,knock_flag,EFI_ClearDTC,DLP1Digital,DLP2Digital,DLP3Digital,DLP4Digital,DLP5Digital,DLP6Digital,DLP7Digital,DLP8Digital,DLP1Analog,DLP2Analog,DLP3Analog,DLP4Analog,DLP5Analog,DLP6Analog,DLP7Analog,DLP8Analog,DLP1Temp,DLP2Temp,DLP3Temp,DLP4Temp,DLP5Temp,DLP6Temp,DLP7Temp,DLP8Temp,Custom
11,2025-11-19,18:08:45.00376,1.41865,,23.5294117647059,2875,42,5.46875,-0.390625,0,-0.390625,1.7578125,89,13.9327,36,0,0,,0,1.536,3.72,,1.25396,17,18,,,100.45,87.5,32.9411764705882,0.83936,850.2,0.13664,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2025-11-19,18:08:45.08560,1.50082,,23.5294117647059,2906.25,42,5.46875,-0.390625,0,-0.390625,0.9765625,89,13.85937,36,0,0,,0,1.536,3.72,,1.2673,17,18,,,100.45,87.5,32.9411764705882,0.80032,850.2,0.13664,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2025-11-19,18:08:45.15573,1.57056,,23.5294117647059,2906.25,42,5.46875,-0.390625,0,-0.390625,0.1953125,89,14.00603,36,0,0,,0,1.536,3.72,,1.21394,17,18,,,100.45,87.5,32.9411764705882,0.80032,850.2,0.13664,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2025-11-19,18:08:45.22665,1.64158,,23.5294117647059,2906.25,42,5.46875,-0.390625,0,-0.390625,-0.390625,89,13.85937,40,0,0,,0,1.536,3.72,,1.22728,16,18,,,100.45,87.5,32.9411764705882,0.76128,850.2,0.13664,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2025-11-19,18:08:45.35446,1.76947,,23.5294117647059,2906.25,42,5.46875,-0.390625,0,-0.390625,-0.9765625,89,14.00603,40,0,0,,0,1.536,3.76,,1.25396,16,18,,,100.45,87.5,32.9411764705882,0.64416,850.2,0.13664,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2025-11-19,18:08:45.49136,1.90624,,23.5294117647059,2937.5,42,5.46875,-0.390625,0,-0.390625,-1.7578125,89,14.00603,40,0,0,,0,1.536,3.76,,1.24062,16,18,,,100.45,87.5,32.9411764705882,0.15616,850.2,0.15616,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2025-11-19,18:08:45.62422,2.03926,,24.7058823529412,2968.75,43,5.46875,-0.390625,0,-0.390625,-0.1953125,89,14.00603,40,0,0,,0,2.56,6.33333333333333,,1.54744,16,18,,,100.45,143.75,53.3333333333333,0.17568,850.2,0.15616,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2025-11-19,18:08:45.73317,2.14816,,31.3725490196078,3000,40,5.46875,-0.390625,0,-0.390625,1.7578125,89,13.85937,40,0,0,,0,3.584,9.14666666666667,,2.09438,16,18,,,100.45,193.75,70.5882352941177,0.85888,850.2,0.21472,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2025-11-19,18:08:45.81600,2.23099,,31.7647058823529,3062.5,36,5.46875,-0.390625,0,-0.390625,2.1484375,89,13.9327,40,0,0,,0,3.328,8.58,,2.2678,16,18,,,100.45,200,72.9411764705882,0.85888,850.2,0.42944,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2025-11-19,18:08:45.95111,2.36597,,31.7647058823529,3093.75,35,5.46875,-0.390625,0,-0.390625,0.9765625,89,13.9327,40,0,0,,0,3.328,8.75333333333333,,2.2678,16,18,,,99.96,206.25,72.9411764705882,0.83936,850.2,0.80032,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2025-11-19,18:08:46.08487,2.50078,,32.156862745098,3187.5,35,5.46875,-0.390625,0,-0.390625,-0.5859375,89,13.9327,40,0,0,,0,3.328,8.92666666666667,,2.29448,16,18,,,100.45,212.5,73.7254901960784,0.83936,850.2,0.85888,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2025-11-19,18:08:46.23531,2.65069,,32.156862745098,3250,35,5.46875,-0.390625,0,-0.390625,-2.1484375,89,13.85937,40,0,0,,0,3.328,9.1,,2.25446,16,18,,,100.45,218.75,74.5098039215686,0.80032,850.2,0.8784,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2025-11-19,18:08:46.37565,2.79069,,32.156862745098,3312.5,35,5.46875,-0.390625,0,-0.390625,-3.90625,89,13.9327,40,0,0,,0,3.328,9.18666666666667,,2.3345,16,17,,,100.45,225,75.2941176470588,0.62464,850.2,0.8784,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2025-11-19,18:08:46.49257,2.90756,,32.5490196078431,3343.75,35,5.46875,-0.390625,0,-0.390625,-5.46875,89,13.85937,40,0,0,,0,3.328,9.36,,2.3345,16,17,,,99.96,231.25,76.8627450980392,0.07808,850.2,0.8784,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2025-11-19,18:08:46.58008,2.99501,,32.5490196078431,3375,34,5.46875,-0.390625,0,-0.390625,-3.90625,89,13.85937,40,0,0,,0,3.328,9.44666666666667,,2.3345,16,17,,,100.45,237.5,78.4313725490196,0.0976,850.2,0.8784,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2025-11-19,18:08:46.71237,3.12738,,32.9411764705882,3437.5,34,5.46875,-0.390625,0,-0.390625,-1.953125,89,13.78604,44,0,0,,0,3.584,10.36,,2.44122,16,17,,,100.45,250,81.5686274509804,0.80032,850.2,0.8784,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2025-11-19,18:08:46.84250,3.25732,,33.7254901960784,3531.25,32,5.46875,-0.390625,0,-0.390625,-2.734375,89,13.85937,44,0,0,,0,3.584,10.7333333333333,,2.49458,16,17,,,99.96,275,84.7058823529412,0.62464,850.2,0.85888,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2025-11-19,18:08:46.97714,3.39215,,34.5098039215686,3625,30,5.46875,-0.390625,0,-0.390625,-4.4921875,89,13.9327,44,0,0,,0,3.84,11.8,,2.58796,16,17,,,99.96,293.75,88.6274509803922,0.07808,850.2,0.85888,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2025-11-19,18:08:47.11710,3.532,,34.9019607843137,3750,30,5.46875,-0.390625,0,-0.390625,-2.5390625,89,13.9327,44,0,0,,0,3.84,12.3,,2.68134,16,17,,,99.96,306.25,90.9803921568627,0.80032,850.2,0.85888,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2025-11-19,18:08:47.25096,3.66582,,34.9019607843137,3906.25,30,5.46875,-0.390625,0,-0.390625,-2.5390625,89,13.85937,44,0,0,,0,3.84,12.8,,2.65466,16,17,,,99.96,325,90.9803921568627,0.7808,850.2,0.85888,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2025-11-19,18:08:47.32898,3.74389,,35.2941176470588,4031.25,29,5.46875,-0.390625,0,-0.390625,-3.90625,89,13.85937,48,0,0,,0,3.84,13.1,,2.70802,16,17,,,99.96,337.5,92.5490196078431,0.72224,850.2,0.83936,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2025-11-19,18:08:47.43380,3.84877,,35.6862745098039,4125,29,5.46875,-0.390625,0,-0.390625,-5.2734375,89,14.00603,48,0,0,,0,3.84,13.4,,2.7347,16,17,,,99.96,350,94.1176470588235,0.13664,850.2,0.83936,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2025-11-19,18:08:47.54866,3.96366,,36.078431372549,4218.75,29,5.46875,-0.390625,0,-0.390625,-5.859375,89,13.9327,48,0,0,,0,4.096,14.6133333333333,,2.76138,15,16,,,99.96,362.5,94.9019607843137,0.11712,850.2,0.81984,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2025-11-19,18:08:47.70182,4.11684,,36.078431372549,4343.75,29,5.46875,-0.390625,0,-0.390625,-2.9296875,89,14.00603,48,0,0,,0,4.096,15.04,,2.82808,15,16,,,99.96,375,94.9019607843137,0.83936,850.2,0.81984,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2025-11-19,18:08:47.82854,4.24355,,36.078431372549,4468.75,29,5.46875,-0.390625,0,-0.390625,-4.296875,89,13.9327,48,0,0,,0,4.096,15.4666666666667,,2.76138,15,16,,,99.96,387.5,96.4705882352941,0.72224,850.2,0.83936,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2025-11-19,18:08:47.94928,4.36522,,36.078431372549,4562.5,28,5.46875,-0.390625,0,-0.390625,-6.25,89,13.9327,48,0,0,,0,4.096,15.68,,2.7347,15,16,,,99.96,400,98.8235294117647,0.0976,850.2,0.81984,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2025-11-19,18:08:48.06525,4.48027,,36.078431372549,4593.75,28,5.46875,-0.390625,0,-0.390625,-6.25,89,14.00603,54,0,0,,0,4.352,16.7733333333333,,2.77472,15,16,,,99.96,406.25,99.6078431372549,0.13664,850.2,0.76128,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2025-11-19,18:08:48.17010,4.58505,,36.078431372549,4656.25,28,5.46875,-0.390625,0,-0.390625,-3.7109375,89,14.00603,54,0,0,,0,4.352,16.8866666666667,,2.8014,15,16,,,99.96,418.75,99.6078431372549,0.80032,850.2,0.7808,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2025-11-19,18:08:48.31004,4.72503,,36.078431372549,4687.5,28,5.46875,-0.390625,0,-0.390625,-4.4921875,89,14.00603,54,0,0,,0,4.352,17,,2.81474,15,16,,,99.96,425,101.960784313725,0.27328,850.2,0.80032,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2025-11-19,18:08:48.45494,4.86991,,36.078431372549,4687.5,28,5.46875,-0.390625,0,-0.390625,-5.859375,89,14.00603,54,0,0,,0,4.608,18,,2.9348,15,16,,,99.96,431.25,103.529411764706,0.11712,850.2,0.5856,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2025-11-19,18:08:48.58322,4.9988,,36.078431372549,4718.75,28,5.46875,-0.390625,0,-0.390625,-2.1484375,89,13.9327,54,0,0,,0,4.608,18.12,,2.96148,15,16,,,99.96,443.75,105.882352941176,0.81984,850.2,0.64416,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2025-11-19,18:08:48.69194,5.10676,,36.4705882352941,4718.75,28,5.46875,-0.390625,0,0,0,89,13.9327,54,0,0,,0,5.376,21.28,,3.05486,15,15,,,99.96,462.5,109.803921568627,0.8784,850.2,0.76128,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2025-11-19,18:08:48.79668,5.21167,,37.2549019607843,4750,27,5.46875,-0.390625,0,0,0,89,13.9327,56,0,0,,0,5.632,22.44,,3.16158,15,15,,,99.96,493.75,116.078431372549,0.89792,850.2,0.8784,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2025-11-19,18:08:48.95458,5.36951,,38.4313725490196,4812.5,26,5.46875,-0.390625,0,0,0,89,13.9327,56,0,0,,0,6.4,26.1666666666667,,3.29498,15,15,,,99.96,600,141.960784313725,0.89792,850.2,0.91744,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2025-11-19,18:08:49.08650,5.5015,,49.4117647058824,5062.5,19,5.46875,-0.390625,0,0,0,89,13.78604,56,0,0,,0,11.008,48.7333333333333,,3.28164,15,15,,,98.98,956.25,196.078431372549,0.89792,850.2,0.91744,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2025-11-19,18:08:49.22060,5.63645,,52.9411764705882,5531.25,13,5.46875,-0.390625,0,0,0,89,13.78604,56,0,0,,0,13.568,65.3666666666667,,3.28164,14,15,,,98.49,1181.25,200,0.93696,850.2,0.95648,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2025-11-19,18:08:49.33535,5.75034,,50.1960784313725,5968.75,14,5.46875,-0.390625,0,0,0,89,13.71271,56,0,0,,0,13.312,67.2533333333333,,3.28164,14,15,,,98.49,1162.5,200,0.95648,850.2,0.976,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2025-11-19,18:08:49.44261,5.85817,,43.5294117647059,6062.5,15,5.46875,-0.390625,0,0,0,89,13.78604,64,0,0,,0,11.264,56.32,,3.28164,14,15,,,98.98,1018.75,185.882352941176,0.95648,850.2,0.976,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2025-11-19,18:08:49.53809,5.95303,,41.9607843137255,6000,17,5.46875,-0.390625,0,0,0,89,13.78604,64,0,0,,0,10.24,51.4666666666667,,3.28164,14,15,,,99.47,931.25,173.333333333333,0.95648,850.2,0.976,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2025-11-19,18:08:49.67819,6.09307,,40.7843137254902,5968.75,19,5.46875,-0.390625,0,0,0,89,13.78604,64,0,0,,0,9.472,46.3733333333333,,3.28164,14,15,,,99.47,856.25,163.921568627451,0.93696,850.2,0.95648,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025-11-19,18:08:49.82710,6.2422,,40.3921568627451,5812.5,19,5.46875,-0.390625,0,0,0,89,13.78604,64,0,0,,0,9.216,43.68,,3.28164,14,15,,,99.47,837.5,166.274509803922,0.93696,850.2,0.95648,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2025-11-19,18:08:49.93486,6.34988,,40.3921568627451,5562.5,17,5.46875,-0.390625,0,0,0,89,13.85937,64,0,0,,0,9.472,43.1666666666667,,3.28164,15,15,,,99.47,818.75,167.843137254902,0.93696,850.2,0.95648,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2025-11-19,18:08:50.03175,6.4467,,40.3921568627451,5437.5,16,5.46875,-0.390625,0,0,0,89,13.85937,64,0,0,,0,9.728,44.84,,3.28164,15,15,,,99.47,837.5,168.627450980392,0.93696,850.2,0.95648,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2025-11-19,18:08:50.11469,6.52968,,40.3921568627451,5593.75,16,5.46875,-0.390625,0,0,0,89,13.78604,64,0,0,,0,9.728,45.6,,3.28164,15,15,,,99.47,850,168.627450980392,0.93696,850.2,0.95648,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2025-11-19,18:08:50.20460,6.61952,,40.7843137254902,5656.25,17,5.46875,-0.390625,0,0,0,89,13.78604,72,0,0,,0,9.728,46.1066666666667,,3.28164,15,15,,,99.47,862.5,168.627450980392,0.93696,850.2,0.95648,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2025-11-19,18:08:50.34652,6.76161,,40.7843137254902,5718.75,17,5.46875,-0.390625,0,0,0,89,13.78604,72,0,0,,0,9.984,48.36,,3.28164,15,15,,,99.47,893.75,171.764705882353,0.93696,850.2,0.95648,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2025-11-19,18:08:50.48953,6.90441,,44.7058823529412,5875,17,5.46875,-0.390625,0,0,0,89,13.78604,72,0,0,,0,12.544,62.72,,3.28164,15,15,,,98.49,1137.5,200,0.91744,850.2,0.93696,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2025-11-19,18:08:50.63113,7.04617,,49.0196078431373,6093.75,16,5.46875,-0.390625,0,0,0,89,13.78604,72,0,0,,0,14.08,72.9666666666667,,3.28164,14,15,,,98.49,1250,200,0.95648,850.2,0.95648,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2025-11-19,18:08:50.73250,7.14822,,48.6274509803922,6281.25,16,5.46875,-0.390625,0,0,0,89,13.78604,72,0,0,,0,13.824,73.08,,3.28164,15,15,,,98.49,1231.25,200,0.95648,850.2,0.95648,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
